row_type,sample_id,symbol,anchor_timestamp,source_mode,session,volatility_bucket,daily_atr_at_anchor,direction_guess,direction_confidence,direction_source_timeframe,sweep_type,swept_level,sweep_extreme,sweep_timestamp,direction_reason_codes,entry_hypothesis_type,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_is_heuristic,entry_level_is_heuristic,entry_direction_conflict,pip_size,matched_control_for_entry_source,matched_control_for_session,control_generation_method,control_random_seed,control_lookahead_safe,sweep_control_lookback_minutes,sweep_control_anchor_delay_minutes,control_skip_reason,sl_20_price,sl_40_price,sl_20_hit,sl_40_hit,time_to_sl_20_minutes,time_to_sl_40_minutes,reaction_5m_pips,reaction_15m_pips,reaction_30m_pips,reaction_60m_pips,reaction_240m_pips,time_to_50_pips_minutes,time_to_100_pips_minutes,time_to_250_pips_minutes,time_to_500_pips_minutes,time_to_1000_pips_minutes,fast_reaction_100pips_15m,slow_reaction_100pips_30m_plus,immediate_reaction_good,max_favorable_pips,max_adverse_pips,time_to_max_favorable_minutes,time_to_max_adverse_minutes,hit_50_pips,hit_100_pips,hit_250_pips,hit_500_pips,hit_1000_pips,be_possible_after_100_pips,returned_to_entry_after_100_pips,be_would_protect_after_100_pips,accumulation_after_entry,dirty_chop_after_entry,entry_cross_count_first_60m,m5_followthrough_quality,automatic_outcome_label,secondary_outcome_flags,reason_codes,limitations,visual_html_path
CANDIDATE,sample_256,XAUUSD,2026-04-21T13:30:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,MID,128.1064,LONG,HIGH,M5,DOWNWARD_SWEEP,4782.29,4780.9,2026-04-21T13:15:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4780.9,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4778.9,4776.9,True,True,39.0,39.0,43.4,61.2,92.0,60.6,-84.8,3.0,70.0,,,,False,True,True,170.5,200.2,78.0,165.0,True,True,False,False,False,True,True,True,False,True,4,MODERATE,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|SLOW_100P_REACTION,,examples/sample_256.html
CANDIDATE,sample_257,XAUUSD,2026-02-24T09:30:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,159.5764,SHORT,MEDIUM,M5,UPWARD_SWEEP,5183.48,5184.06,2026-02-24T09:30:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5180.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,5182.0,5184.0,True,True,0.0,0.0,-19.3,38.9,16.5,82.2,56.1,2.0,37.0,,,,False,True,True,167.5,40.6,187.0,0.0,True,True,False,False,False,True,True,True,False,True,9,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_257.html
CANDIDATE,sample_258,XAUUSD,2026-02-24T14:15:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,MID,159.5764,LONG,HIGH,M5,DOWNWARD_SWEEP,5169.5,5168.3,2026-02-24T14:05:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_258.html
CANDIDATE,sample_259,XAUUSD,2026-03-23T08:45:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,166.9857,LONG,HIGH,M5,DOWNWARD_SWEEP,4182.45,4162.83,2026-03-23T08:45:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4220.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4218.0,4216.0,True,True,0.0,0.0,-29.2,-86.0,-923.5,-20.2,333.5,6.0,7.0,86.0,110.0,,True,False,True,882.8,1214.7,165.0,37.0,True,True,True,True,False,True,True,True,False,True,6,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|FAST_100P_REACTION,,examples/sample_259.html
CANDIDATE,sample_260,XAUUSD,2026-03-23T14:30:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,MID,166.9857,SHORT,HIGH,M5,UPWARD_SWEEP,4399.39,4405.23,2026-03-23T14:20:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_260.html
CANDIDATE,sample_261,XAUUSD,2026-04-21T19:00:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,MID,128.1064,SHORT,HIGH,M5,UPWARD_SWEEP,4747.76,4750.14,2026-04-21T18:45:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4730.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4732.0,4734.0,True,True,0.0,0.0,-99.5,0.7,91.5,167.3,505.7,27.0,28.0,71.0,222.0,,False,False,False,617.1,169.6,224.0,3.0,True,True,True,True,False,True,False,False,False,True,9,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P,,examples/sample_261.html
CANDIDATE,sample_262,XAUUSD,2026-04-22T05:15:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,125.3829,SHORT,MEDIUM,M5,UPWARD_SWEEP,4754.26,4754.67,2026-04-22T04:50:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4755.22,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4757.22,4759.22,True,True,3.0,50.0,-21.2,-12.3,25.1,-33.4,-83.3,,,,,,False,False,False,42.7,168.5,34.0,217.0,False,False,False,False,False,False,False,False,False,True,7,POOR,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|SL20_BEFORE_50P,,examples/sample_262.html
CANDIDATE,sample_263,XAUUSD,2026-02-24T20:45:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,MID,159.5764,LONG,HIGH,M5,DOWNWARD_SWEEP,5155.25,5153.7,2026-02-24T20:35:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5160.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,5158.0,5156.0,True,True,2.0,3.0,2.9,-8.6,-33.3,-78.6,-171.8,99.0,102.0,,,,False,True,False,133.0,195.1,119.0,185.0,True,True,False,False,False,True,True,True,False,True,3,POOR,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_263.html
CANDIDATE,sample_264,XAUUSD,2026-02-25T05:15:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,MID,153.735,SHORT,HIGH,M5,UPWARD_SWEEP,5186.99,5190.11,2026-02-25T05:00:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_264.html
CANDIDATE,sample_265,XAUUSD,2026-03-23T19:30:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,MID,166.9857,SHORT,HIGH,M5,UPWARD_SWEEP,4405.69,4413.81,2026-03-23T19:25:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4420.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4422.0,4424.0,True,True,1.0,3.0,-143.7,-3.7,-18.4,-121.2,142.3,0.0,0.0,110.0,,,True,False,True,369.6,469.5,153.0,79.0,True,True,True,False,False,True,True,True,False,True,9,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|FAST_100P_REACTION,,examples/sample_265.html
CANDIDATE,sample_266,XAUUSD,2026-03-24T04:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,MID,170.8321,SHORT,HIGH,M5,UPWARD_SWEEP,4361.44,4368.25,2026-03-24T03:35:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_266.html
CANDIDATE,sample_267,XAUUSD,2026-04-22T14:45:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK,MID,125.3829,LONG,MEDIUM,M5,DOWNWARD_SWEEP,4748.43,4747.86,2026-04-22T14:45:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4750.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4748.0,4746.0,True,True,2.0,56.0,28.1,26.4,18.2,-29.5,-216.8,16.0,44.0,,,,False,True,False,109.8,240.9,121.0,235.0,True,True,False,False,False,True,True,True,False,True,10,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_267.html
CANDIDATE,sample_268,XAUUSD,2026-04-22T10:00:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,125.3829,SHORT,MEDIUM,M5,UPWARD_SWEEP,4767.79,4767.8,2026-04-22T09:55:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_268.html
CANDIDATE,sample_269,XAUUSD,2026-02-25T09:15:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,153.735,LONG,MEDIUM,M5,DOWNWARD_SWEEP,5187.79,5187.77,2026-02-25T09:10:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5190.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,5188.0,5186.0,True,True,2.0,3.0,-16.6,-5.4,-33.3,-21.7,-257.4,75.0,,,,,False,False,False,74.1,273.7,83.0,240.0,True,False,False,False,False,False,False,False,False,False,0,POOR,FAST_SL_20,,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P,,examples/sample_269.html
CANDIDATE,sample_270,XAUUSD,2026-02-25T13:15:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK,MID,153.735,LONG,MEDIUM,M5,DOWNWARD_SWEEP,5174.76,5172.51,2026-02-25T12:50:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_270.html
CANDIDATE,sample_271,XAUUSD,2026-03-24T10:30:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,MID,170.8321,LONG,HIGH,M5,DOWNWARD_SWEEP,4394.17,4391.11,2026-03-24T10:25:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4400.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4398.0,4396.0,True,True,0.0,0.0,25.8,25.5,128.0,67.5,64.4,11.0,19.0,86.0,,,False,False,True,420.8,253.6,151.0,151.0,True,True,True,False,False,True,True,True,False,True,9,GOOD,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P,,examples/sample_271.html
CANDIDATE,sample_272,XAUUSD,2026-03-24T14:45:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,MID,170.8321,LONG,MEDIUM,M5,DOWNWARD_SWEEP,4363.3,4362.38,2026-03-24T14:40:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4362.38,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4360.38,4358.38,True,True,44.0,44.0,211.0,106.3,178.1,-53.1,645.4,0.0,0.0,3.0,101.0,,True,False,True,715.1,108.6,127.0,56.0,True,True,True,True,False,True,True,True,False,True,3,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|FAST_100P_REACTION,,examples/sample_272.html
CANDIDATE,sample_273,XAUUSD,2026-04-22T19:00:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,MID,125.3829,LONG,MEDIUM,M5,DOWNWARD_SWEEP,4725.91,4724.95,2026-04-22T18:50:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4730.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4728.0,4726.0,True,True,0.0,2.0,27.2,-11.6,-50.3,-5.7,101.2,62.0,165.0,,,,False,True,False,193.6,62.7,169.0,30.0,True,True,False,False,False,True,False,False,False,True,8,CHOP,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_273.html
CANDIDATE,sample_274,XAUUSD,2026-04-23T05:45:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,LOW,122.6307,LONG,HIGH,M5,DOWNWARD_SWEEP,4700.52,4698.84,2026-04-23T05:45:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_274.html
CANDIDATE,sample_275,XAUUSD,2026-02-25T17:15:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,MID,153.735,SHORT,HIGH,M5,UPWARD_SWEEP,5201.26,5202.43,2026-02-25T17:05:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,5180.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,5182.0,5184.0,True,True,0.0,0.0,-87.1,22.9,-74.6,-143.6,-244.2,13.0,,,,,False,False,True,74.6,378.0,16.0,117.0,True,False,False,False,False,False,False,False,False,True,4,MODERATE,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P,,examples/sample_275.html
CANDIDATE,sample_276,XAUUSD,2026-02-26T05:15:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,MID,141.8543,SHORT,MEDIUM,M5,UPWARD_SWEEP,5187.86,5188.21,2026-02-26T05:10:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_276.html
CANDIDATE,sample_277,XAUUSD,2026-03-24T19:15:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,MID,170.8321,LONG,HIGH,M5,DOWNWARD_SWEEP,4390.34,4388.14,2026-03-24T19:10:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4400.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4398.0,4396.0,True,True,0.0,1.0,23.7,-28.9,-258.9,-111.4,748.5,8.0,75.0,187.0,189.0,,False,True,True,840.4,278.5,191.0,30.0,True,True,True,True,False,True,True,True,False,True,4,MODERATE,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_277.html
CANDIDATE,sample_278,XAUUSD,2026-03-25T04:15:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,MID,174.8607,LONG,HIGH,M5,DOWNWARD_SWEEP,4581.57,4579.95,2026-03-25T04:10:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_278.html
CANDIDATE,sample_279,XAUUSD,2026-04-23T15:45:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK,LOW,122.6307,SHORT,HIGH,M5,UPWARD_SWEEP,4741.31,4742.54,2026-04-23T15:40:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4740.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,True,False,0.1,,,,,,,,,4742.0,4744.0,True,False,0.0,,45.3,55.1,119.2,66.0,45.6,0.0,17.0,,,,False,False,True,244.4,31.3,200.0,13.0,True,True,False,False,False,True,True,True,False,False,2,GOOD,FAST_SL_20,RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL|SL20_BEFORE_50P,,examples/sample_279.html
CANDIDATE,sample_280,XAUUSD,2026-04-23T09:45:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,LOW,122.6307,SHORT,HIGH,M5,UPWARD_SWEEP,4717.29,4720.2,2026-04-23T09:45:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4718.15,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,True,False,0.1,,,,,,,,,4720.15,4722.15,True,True,3.0,75.0,2.4,87.4,61.2,34.2,254.8,10.0,16.0,204.0,,,False,False,True,338.4,66.3,225.0,75.0,True,True,True,False,False,True,True,True,False,False,2,GOOD,FAST_SL_20,RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|SL20_BEFORE_50P,,examples/sample_280.html
